customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,TechSupport,StreamingTV,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-02942,Female,0,Yes,No,17,Yes,DSL,No,No internet,No,Month-to-month,Mailed check,65.5,1036.87,0
CUST-02943,Female,0,Yes,No,30,Yes,Fiber optic,No internet,Yes,Yes,One year,Mailed check,67.08,2129.1,0
CUST-02944,Male,0,Yes,No,53,Yes,DSL,Yes,No internet,No internet,One year,Bank transfer,90.66,4386.21,0
CUST-02945,Male,0,Yes,No,13,Yes,Fiber optic,Yes,No,No internet,Month-to-month,Mailed check,114.06,1392.05,1
CUST-02946,Male,0,No,No,21,Yes,DSL,Yes,Yes,No,One year,Mailed check,52.93,1146.24,0
CUST-02947,Male,0,Yes,Yes,19,Yes,No,Yes,No,No,One year,Credit card,24.22,492.85,0
CUST-02948,Male,0,Yes,No,53,Yes,No,Yes,No internet,No,One year,Mailed check,69.63,3507.85,0
CUST-02949,Male,0,No,Yes,19,Yes,No,Yes,No internet,No internet,Month-to-month,Electronic check,74.45,1365.66,1
CUST-02950,Female,0,Yes,Yes,57,Yes,Fiber optic,No,Yes,No,Month-to-month,Mailed check,36.84,2115.47,1
CUST-02951,Female,0,No,Yes,25,Yes,DSL,No internet,Yes,No,Month-to-month,Bank transfer,96.05,2262.73,0
CUST-02952,Female,0,No,Yes,31,Yes,Fiber optic,No,No internet,No,Month-to-month,Bank transfer,118.49,3901.78,0
CUST-02953,Female,0,Yes,Yes,55,Yes,DSL,No internet,No,Yes,Month-to-month,Mailed check,114.58,6646.79,0
CUST-02954,Male,0,No,No,23,Yes,No,Yes,No internet,Yes,Two year,Bank transfer,39.71,848.54,0
CUST-02955,Male,1,Yes,No,32,Yes,DSL,No,No,No,One year,Bank transfer,107.54,3416.39,0
CUST-02956,Female,1,No,No,62,Yes,Fiber optic,No,Yes,No internet,One year,Mailed check,90.45,5916.14,0
CUST-02957,Male,0,Yes,No,10,Yes,Fiber optic,No,No,Yes,Month-to-month,Credit card,65.38,632.53,1
CUST-02958,Male,0,Yes,Yes,72,Yes,No,No internet,No internet,No,Two year,Credit card,74.06,5474.27,0
CUST-02959,Female,0,No,No,54,No,Fiber optic,Yes,No,Yes,Month-to-month,Credit card,104.96,5157.98,0
CUST-02960,Female,0,Yes,No,52,Yes,Fiber optic,Yes,Yes,No internet,One year,Credit card,68.01,3613.4,0
CUST-02961,Female,0,No,No,20,Yes,Fiber optic,Yes,No,No,Two year,Electronic check,57.32,1066.76,0
CUST-02962,Female,0,No,Yes,32,Yes,Fiber optic,No internet,No internet,No,One year,Mailed check,69.32,2364.9,0
CUST-02963,Male,0,Yes,Yes,14,Yes,DSL,No,No internet,Yes,Two year,Bank transfer,77.91,1059.21,0
CUST-02964,Female,0,No,Yes,50,No,No,No internet,No,No,One year,Bank transfer,38.91,1860.5,0
CUST-02965,Male,1,Yes,Yes,28,Yes,Fiber optic,Yes,No internet,Yes,Month-to-month,Mailed check,110.09,3292.68,1
CUST-02966,Female,0,No,Yes,53,Yes,DSL,No internet,Yes,No internet,Month-to-month,Bank transfer,87.42,4216.4,1
CUST-02967,Female,0,Yes,No,24,Yes,No,No internet,No,Yes,Month-to-month,Electronic check,83.33,1958.57,0
CUST-02968,Female,1,No,Yes,22,Yes,Fiber optic,No internet,No,No,Month-to-month,Credit card,29.95,641.77,1
CUST-02969,Male,0,No,No,30,Yes,No,Yes,No,No internet,One year,Mailed check,80.42,2308.76,0
CUST-02970,Male,1,No,No,63,Yes,No,No,No internet,No internet,Month-to-month,Bank transfer,32.1,2188.84,0
CUST-02971,Male,0,No,No,4,Yes,No,Yes,No,No internet,Two year,Electronic check,27.87,117.07,0
CUST-02972,Male,0,No,Yes,59,No,DSL,No internet,No,Yes,Month-to-month,Bank transfer,72.73,3916.82,0
CUST-02973,Female,0,Yes,No,8,Yes,DSL,No,No,No internet,Month-to-month,Electronic check,60.28,502.95,0
CUST-02974,Female,0,Yes,No,12,Yes,No,No,No,No,Two year,Bank transfer,78.88,951.73,0
CUST-02975,Female,0,No,Yes,31,Yes,No,Yes,Yes,No internet,Month-to-month,Credit card,28.92,968.4,0
CUST-02976,Female,0,Yes,No,34,Yes,Fiber optic,Yes,No internet,No internet,One year,Mailed check,63.1,2065.14,0
CUST-02977,Male,0,Yes,Yes,49,Yes,Fiber optic,No,Yes,Yes,One year,Credit card,37.48,1863.76,0
CUST-02978,Female,0,Yes,Yes,57,Yes,DSL,No internet,No,Yes,Month-to-month,Credit card,118.71,6767.49,0
CUST-02979,Female,0,No,Yes,26,Yes,No,Yes,No internet,No,Month-to-month,Bank transfer,76.12,1974.99,0
CUST-02980,Female,0,Yes,No,18,Yes,DSL,No,No,No,Month-to-month,Credit card,88.74,1583.3,0
CUST-02981,Male,0,Yes,No,38,Yes,DSL,No,Yes,Yes,One year,Mailed check,52.54,1878.98,0
CUST-02982,Male,1,No,No,50,Yes,Fiber optic,No internet,No,No internet,One year,Electronic check,29.47,1548.86,1
CUST-02983,Male,0,No,Yes,8,Yes,DSL,No,Yes,Yes,Month-to-month,Electronic check,117.59,931.56,1
CUST-02984,Female,1,No,No,41,Yes,No,Yes,Yes,Yes,One year,Bank transfer,48.63,2176.67,0
CUST-02985,Male,0,No,No,6,Yes,DSL,No,No internet,Yes,Month-to-month,Mailed check,62.38,356.38,1
CUST-02986,Male,0,No,Yes,69,Yes,DSL,No internet,No,No,One year,Mailed check,84.99,6078.64,0
CUST-02987,Female,0,Yes,No,44,Yes,Fiber optic,No internet,No,No,Two year,Electronic check,22.47,1075.83,0
CUST-02988,Male,0,Yes,No,64,Yes,Fiber optic,No internet,No,No,Two year,Electronic check,101.03,6677.3,0
CUST-02989,Female,0,Yes,Yes,29,Yes,DSL,Yes,No internet,No,One year,Credit card,73.66,2294.76,0
CUST-02990,Female,0,No,Yes,28,Yes,Fiber optic,Yes,Yes,No internet,Month-to-month,Bank transfer,47.82,1426.66,0
CUST-02991,Male,0,Yes,No,11,Yes,Fiber optic,Yes,No internet,No,Two year,Electronic check,26.16,279.71,0
CUST-02992,Female,0,No,No,65,Yes,No,No,No internet,No,Month-to-month,Electronic check,36.25,2403.43,0
CUST-02993,Female,0,Yes,Yes,19,Yes,DSL,No internet,Yes,No internet,One year,Mailed check,109.5,1937.47,0
CUST-02994,Female,0,Yes,Yes,9,Yes,No,No internet,No,No internet,Month-to-month,Mailed check,88.6,803.07,0
CUST-02995,Female,0,No,Yes,27,Yes,Fiber optic,No internet,Yes,Yes,Two year,Mailed check,44.99,1149.24,0
CUST-02996,Male,0,Yes,No,34,Yes,DSL,Yes,Yes,No internet,One year,Electronic check,26.56,947.06,0
CUST-02997,Female,0,Yes,Yes,44,Yes,DSL,No internet,Yes,No internet,One year,Bank transfer,89.06,3940.63,0
CUST-02998,Male,0,No,No,68,Yes,Fiber optic,No,No,No,Month-to-month,Credit card,77.24,5159.07,1
CUST-02999,Female,0,Yes,Yes,15,Yes,DSL,No,Yes,No,One year,Bank transfer,60.45,864.82,0
CUST-03000,Female,0,Yes,No,51,Yes,DSL,Yes,No internet,No,One year,Electronic check,56.36,3161.05,0
CUST-03001,Female,1,Yes,Yes,13,Yes,DSL,Yes,Yes,No,One year,Credit card,41.68,495.43,0
CUST-03002,Female,0,No,Yes,49,Yes,Fiber optic,Yes,Yes,No internet,Month-to-month,Bank transfer,86.96,3872.06,0
CUST-03003,Female,0,No,No,70,No,Fiber optic,No internet,No internet,No,Month-to-month,Electronic check,117.07,7731.49,0
CUST-03004,Female,0,Yes,Yes,56,Yes,DSL,No internet,No,No,Month-to-month,Bank transfer,37.57,2302.14,0
CUST-03005,Female,0,Yes,Yes,51,Yes,Fiber optic,No internet,No internet,Yes,Month-to-month,Electronic check,79.71,4454.85,0
CUST-03006,Male,1,No,No,37,Yes,Fiber optic,No,No,No internet,Month-to-month,Mailed check,62.42,2381.1,1
CUST-03007,Male,0,No,No,17,Yes,DSL,No,No,No internet,Month-to-month,Bank transfer,64.67,1182.97,0
CUST-03008,Male,0,No,Yes,58,Yes,No,No internet,No,No internet,Month-to-month,Mailed check,45.41,2483.11,0
CUST-03009,Female,1,Yes,Yes,29,Yes,Fiber optic,No,No,Yes,Month-to-month,Mailed check,102.51,3253.45,0
CUST-03010,Male,1,Yes,No,33,No,No,No,No internet,No internet,Month-to-month,Credit card,68.53,2099.92,0
CUST-03011,Female,0,No,No,60,Yes,DSL,Yes,No,No internet,Two year,Credit card,74.34,4104.57,0
CUST-03012,Male,0,No,No,55,Yes,No,No internet,No internet,No,Month-to-month,Bank transfer,50.48,2561.07,0
CUST-03013,Male,0,Yes,No,10,Yes,Fiber optic,No,Yes,No internet,Month-to-month,Electronic check,38.18,387.38,1
CUST-03014,Female,0,No,Yes,47,Yes,Fiber optic,No,No internet,No,Month-to-month,Credit card,28.59,1419.24,1
CUST-03015,Female,0,Yes,Yes,23,Yes,Fiber optic,No internet,Yes,Yes,One year,Credit card,91.41,2046.37,0
CUST-03016,Female,0,No,Yes,21,Yes,DSL,No internet,No internet,No,Two year,Mailed check,39.62,911.54,0
CUST-03017,Female,0,No,No,13,Yes,No,Yes,Yes,Yes,Month-to-month,Mailed check,89.01,1141.95,0
CUST-03018,Female,0,Yes,No,33,Yes,Fiber optic,Yes,No internet,Yes,Month-to-month,Electronic check,59.04,1812.11,0
CUST-03019,Male,1,No,Yes,24,Yes,DSL,No internet,No internet,Yes,Two year,Credit card,61.58,1467.86,0
CUST-03020,Female,0,No,No,11,Yes,DSL,No,No internet,No,Month-to-month,Credit card,66.92,762.48,0
CUST-03021,Female,1,Yes,No,17,Yes,DSL,Yes,No internet,Yes,Month-to-month,Electronic check,56.77,1029.22,0
CUST-03022,Female,0,Yes,Yes,68,Yes,Fiber optic,No internet,Yes,No,Month-to-month,Credit card,30.06,2027.22,0
CUST-03023,Male,0,Yes,Yes,47,Yes,Fiber optic,Yes,No,No,Month-to-month,Bank transfer,50.96,2439.96,0
CUST-03024,Female,1,Yes,No,25,Yes,Fiber optic,No,No internet,No,Two year,Bank transfer,86.37,2058.78,1
CUST-03025,Male,0,Yes,Yes,21,No,DSL,No,Yes,Yes,Month-to-month,Electronic check,86.58,1871.24,0
CUST-03026,Male,0,No,Yes,12,No,Fiber optic,No internet,No internet,No,Two year,Mailed check,48.62,640.15,0
CUST-03027,Male,0,No,No,37,Yes,Fiber optic,Yes,No,No,Two year,Electronic check,66.01,2222.09,0
CUST-03028,Male,0,Yes,No,42,Yes,DSL,No,Yes,Yes,One year,Bank transfer,39.34,1780.01,0
CUST-03029,Female,0,Yes,No,17,Yes,DSL,No,Yes,No,Month-to-month,Credit card,41.04,706.37,0
CUST-03030,Female,0,No,No,48,Yes,DSL,Yes,Yes,Yes,Month-to-month,Credit card,22.3,1017.33,0
CUST-03031,Female,0,Yes,Yes,28,Yes,No,No internet,No internet,Yes,Month-to-month,Mailed check,109.67,3350.13,1
CUST-03032,Female,0,Yes,No,41,Yes,Fiber optic,Yes,No internet,Yes,Month-to-month,Mailed check,41.07,1678.26,0
CUST-03033,Male,1,Yes,No,47,Yes,No,Yes,No,No,One year,Bank transfer,42.75,1941.61,0
CUST-03034,Male,1,No,Yes,18,Yes,DSL,Yes,No,No,Month-to-month,Mailed check,47.96,808.29,0
CUST-03035,Female,0,Yes,Yes,71,Yes,No,Yes,No internet,No internet,Two year,Electronic check,32.74,2205.73,0
CUST-03036,Female,0,No,Yes,13,Yes,Fiber optic,Yes,No internet,No internet,Month-to-month,Bank transfer,83.93,1163.72,0
CUST-03037,Female,0,No,No,13,Yes,Fiber optic,No,Yes,No internet,One year,Credit card,27.51,365.81,0
CUST-03038,Male,0,Yes,No,31,Yes,DSL,No internet,No internet,Yes,Two year,Credit card,33.42,1121.65,0
CUST-03039,Male,0,Yes,Yes,2,No,Fiber optic,No internet,Yes,No internet,Month-to-month,Credit card,84.48,159.9,0
CUST-03040,Male,1,Yes,No,16,Yes,No,No,No,No,Month-to-month,Mailed check,53.97,798.09,1
CUST-03041,Female,0,No,Yes,9,No,DSL,No internet,No internet,Yes,Month-to-month,Bank transfer,90.79,736.39,0
CUST-03042,Male,0,Yes,No,38,Yes,DSL,No internet,No,Yes,Month-to-month,Mailed check,75.74,2882.65,1
CUST-03043,Male,0,No,Yes,54,Yes,Fiber optic,Yes,No internet,No,Month-to-month,Electronic check,45.6,2707.81,0
CUST-03044,Male,0,No,Yes,56,Yes,No,No internet,No internet,No internet,Month-to-month,Bank transfer,85.08,4950.26,0
CUST-03045,Female,0,No,Yes,45,Yes,Fiber optic,Yes,Yes,No internet,Month-to-month,Mailed check,31.63,1368.81,0
CUST-03046,Male,0,Yes,Yes,34,Yes,DSL,No internet,No internet,No,Two year,Credit card,73.64,2692.47,0
CUST-03047,Female,0,No,Yes,9,No,Fiber optic,No,No,No,Month-to-month,Credit card,63.71,605.7,0
CUST-03048,Female,0,No,Yes,8,Yes,Fiber optic,No internet,No internet,No internet,Month-to-month,Electronic check,46.79,338.04,1
CUST-03049,Female,0,Yes,No,7,Yes,No,No,No,No,Month-to-month,Electronic check,80.4,598.47,1
CUST-03050,Male,0,Yes,No,36,Yes,Fiber optic,Yes,No internet,No internet,Month-to-month,Electronic check,107.13,3702.82,1
CUST-03051,Female,0,Yes,Yes,18,Yes,Fiber optic,Yes,No,No,Month-to-month,Credit card,119.89,2006.82,1
CUST-03052,Male,0,No,No,3,No,DSL,Yes,No,No internet,Two year,Mailed check,80.78,229.08,0
CUST-03053,Male,1,No,No,28,Yes,No,Yes,No,No,Month-to-month,Credit card,60.47,1682.52,0
CUST-03054,Female,0,Yes,No,70,Yes,Fiber optic,No,No internet,Yes,Month-to-month,Credit card,42.52,2931.68,0
CUST-03055,Female,0,No,No,44,Yes,No,No internet,Yes,Yes,Month-to-month,Credit card,45.71,1926.32,0
CUST-03056,Female,0,No,Yes,21,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Mailed check,67.95,1333.4,1
CUST-03057,Male,0,Yes,No,28,Yes,No,Yes,No,No,Month-to-month,Credit card,56.73,1671.75,1
CUST-03058,Female,0,No,No,54,Yes,No,Yes,Yes,No internet,One year,Electronic check,111.38,6604.08,0
CUST-03059,Male,0,No,No,54,Yes,DSL,No,No,No internet,Month-to-month,Electronic check,56.83,3239.32,1
CUST-03060,Female,0,Yes,Yes,65,Yes,No,No,No,No internet,Month-to-month,Electronic check,57.34,3574.99,1
CUST-03061,Male,0,Yes,Yes,21,Yes,DSL,No,No internet,Yes,One year,Electronic check,58.35,1162.81,0
CUST-03062,Female,0,No,No,13,Yes,Fiber optic,No internet,Yes,Yes,Month-to-month,Credit card,103.66,1271.49,1
CUST-03063,Female,0,No,No,57,Yes,No,No internet,No,No internet,Month-to-month,Credit card,85.08,4497.19,1
CUST-03064,Male,0,Yes,No,49,Yes,DSL,Yes,No internet,No,Two year,Credit card,81.42,4030.54,0
CUST-03065,Female,0,Yes,No,54,Yes,Fiber optic,No,No internet,No,Month-to-month,Electronic check,53.41,2944.94,0
CUST-03066,Female,0,Yes,No,10,Yes,Fiber optic,No internet,No internet,No internet,One year,Mailed check,101.79,1059.74,0
CUST-03067,Female,0,Yes,Yes,53,Yes,Fiber optic,No internet,No internet,No internet,Month-to-month,Bank transfer,23.84,1309.06,0
CUST-03068,Female,0,Yes,Yes,44,No,No,No,Yes,No,Month-to-month,Bank transfer,107.08,4515.83,1
CUST-03069,Male,0,Yes,No,47,Yes,Fiber optic,No internet,Yes,No internet,Month-to-month,Bank transfer,71.27,3236.01,1
CUST-03070,Male,0,Yes,No,53,Yes,No,No,No internet,No,Month-to-month,Mailed check,59.83,3286.11,0
CUST-03071,Male,0,Yes,No,46,Yes,DSL,No,Yes,No,Month-to-month,Credit card,69.72,3110.55,0
CUST-03072,Male,0,No,Yes,13,Yes,DSL,No,No internet,Yes,Month-to-month,Bank transfer,86.74,1062.81,1
CUST-03073,Male,0,Yes,Yes,37,Yes,Fiber optic,Yes,No,Yes,Two year,Bank transfer,21.28,767.57,0
CUST-03074,Female,0,Yes,No,24,Yes,Fiber optic,No internet,No,Yes,One year,Credit card,107.16,2454.61,0
CUST-03075,Male,0,Yes,Yes,2,Yes,DSL,Yes,No internet,No internet,Month-to-month,Bank transfer,64.67,118.69,1
CUST-03076,Female,0,No,No,14,No,Fiber optic,No,No,No,One year,Credit card,54.3,810.39,0
CUST-03077,Male,1,No,Yes,10,Yes,Fiber optic,No internet,No internet,No internet,Two year,Bank transfer,33.82,362.08,0
CUST-03078,Female,0,Yes,Yes,35,Yes,Fiber optic,No internet,No,No internet,One year,Credit card,63.95,2112.8,0
CUST-03079,Male,1,Yes,Yes,25,Yes,DSL,Yes,No,No internet,Month-to-month,Electronic check,69.63,1589.23,0
CUST-03080,Female,0,No,Yes,3,Yes,Fiber optic,Yes,Yes,No,Two year,Mailed check,60.36,189.73,0
CUST-03081,Male,0,Yes,Yes,17,No,Fiber optic,No internet,No internet,Yes,Month-to-month,Bank transfer,87.87,1407.61,1
CUST-03082,Female,0,No,Yes,12,No,No,Yes,Yes,No,Month-to-month,Credit card,62.09,729.2,0
CUST-03083,Female,0,Yes,No,54,Yes,Fiber optic,Yes,No internet,No,Month-to-month,Electronic check,116.14,5724.85,1
CUST-03084,Female,0,Yes,No,24,Yes,Fiber optic,No,No,No internet,Two year,Credit card,79.93,1813.3,0
CUST-03085,Female,0,No,No,29,Yes,No,No internet,No internet,No internet,Two year,Bank transfer,100.75,3092.91,0
CUST-03086,Female,0,No,No,43,Yes,Fiber optic,No,No internet,Yes,Two year,Bank transfer,30.94,1411.42,0
CUST-03087,Male,1,No,No,25,Yes,DSL,No,No internet,No,Month-to-month,Bank transfer,59.73,1405.77,1
CUST-03088,Female,0,No,No,60,Yes,No,No internet,No internet,Yes,Two year,Bank transfer,53.68,3115.1,0
CUST-03089,Female,0,No,No,65,Yes,Fiber optic,No internet,No,No internet,Month-to-month,Bank transfer,76.95,4635.86,1
CUST-03090,Female,0,No,No,28,Yes,Fiber optic,No,No,No internet,Month-to-month,Electronic check,106.11,2718.05,1
CUST-03091,Male,0,No,No,16,Yes,Fiber optic,No internet,Yes,Yes,Month-to-month,Credit card,27.83,489.11,0
CUST-03092,Female,0,No,Yes,47,Yes,No,No,No internet,Yes,Month-to-month,Credit card,27.26,1321.09,0
CUST-03093,Female,0,No,No,58,Yes,No,No,Yes,No,One year,Bank transfer,105.03,6143.03,0
CUST-03094,Male,0,Yes,No,27,Yes,No,Yes,No,Yes,Month-to-month,Credit card,41.29,1174.03,1
CUST-03095,Male,0,Yes,Yes,53,Yes,DSL,No,No,Yes,Two year,Electronic check,86.88,4917.83,0
CUST-03096,Female,0,Yes,No,42,Yes,Fiber optic,No internet,No internet,No,Month-to-month,Bank transfer,74.29,3311.58,0
CUST-03097,Female,0,Yes,No,59,Yes,DSL,No,No internet,No internet,Month-to-month,Mailed check,103.29,5504.86,1
CUST-03098,Male,0,Yes,Yes,47,No,DSL,No,Yes,No,Two year,Electronic check,32.51,1432.26,0
CUST-03099,Female,0,No,Yes,34,Yes,No,No internet,No,No internet,Month-to-month,Bank transfer,32.98,1156.06,0
CUST-03100,Female,1,Yes,Yes,37,Yes,Fiber optic,No internet,Yes,No internet,One year,Credit card,75.68,2730.58,0
CUST-03101,Female,0,Yes,No,6,Yes,Fiber optic,Yes,No,Yes,One year,Electronic check,114.64,754.21,0
CUST-03102,Male,0,Yes,No,7,Yes,Fiber optic,No internet,No,Yes,Month-to-month,Bank transfer,61.5,444.74,1
CUST-03103,Female,0,No,No,25,Yes,Fiber optic,No,Yes,Yes,One year,Credit card,52.69,1437.53,0
CUST-03104,Female,0,No,No,33,Yes,DSL,No internet,No,Yes,Month-to-month,Credit card,80.67,2503.15,0
CUST-03105,Male,0,No,No,55,Yes,DSL,No internet,No,Yes,Two year,Bank transfer,113.04,6669.76,0
CUST-03106,Male,0,Yes,No,58,Yes,Fiber optic,Yes,Yes,No internet,Month-to-month,Electronic check,103.69,5799.14,0
CUST-03107,Male,0,Yes,No,7,Yes,Fiber optic,No,No,No,Month-to-month,Bank transfer,119.55,918.79,1
CUST-03108,Female,0,Yes,No,57,Yes,No,Yes,Yes,Yes,Month-to-month,Bank transfer,22.26,1181.95,1
CUST-03109,Female,0,Yes,No,12,No,No,Yes,No internet,No internet,Month-to-month,Bank transfer,31.29,376.71,0
CUST-03110,Male,0,Yes,No,16,No,Fiber optic,No,No,Yes,One year,Bank transfer,80.95,1371.06,1
CUST-03111,Female,0,Yes,Yes,43,No,No,No internet,Yes,No,Two year,Bank transfer,102.06,4329.46,0
CUST-03112,Male,0,No,No,7,No,DSL,No,No,No internet,One year,Credit card,48.52,337.47,0
CUST-03113,Female,0,No,Yes,51,Yes,Fiber optic,Yes,No,No,Month-to-month,Bank transfer,43.92,2457.8,0
CUST-03114,Female,0,No,No,32,Yes,DSL,Yes,Yes,Yes,Two year,Electronic check,98.7,3111.22,0
CUST-03115,Female,0,No,Yes,8,Yes,Fiber optic,No,No internet,No internet,Month-to-month,Mailed check,25.64,209.39,0
CUST-03116,Female,0,Yes,No,72,Yes,Fiber optic,Yes,Yes,No,One year,Bank transfer,56.94,3734.43,0
CUST-03117,Female,0,Yes,No,45,Yes,DSL,No internet,No,Yes,One year,Electronic check,70.58,3393.48,0
CUST-03118,Female,0,Yes,Yes,59,Yes,DSL,No internet,No internet,Yes,Month-to-month,Mailed check,76.03,4618.7,0
CUST-03119,Male,0,Yes,Yes,4,Yes,Fiber optic,No,No internet,No internet,Two year,Electronic check,92.86,364.31,0
CUST-03120,Female,0,Yes,Yes,67,Yes,Fiber optic,No,No,Yes,Month-to-month,Credit card,55.48,3357.46,0
CUST-03121,Male,1,Yes,Yes,29,Yes,DSL,No internet,Yes,No,One year,Credit card,81.27,2400.04,0
CUST-03122,Female,0,Yes,Yes,29,No,Fiber optic,No,Yes,Yes,One year,Mailed check,78.54,2055.66,0
CUST-03123,Male,0,Yes,Yes,28,Yes,Fiber optic,No internet,No,No,Two year,Mailed check,74.76,1884.46,0
CUST-03124,Male,0,No,No,44,Yes,Fiber optic,No internet,Yes,No,Two year,Mailed check,84.05,3784.07,0
CUST-03125,Female,0,Yes,No,4,Yes,Fiber optic,No internet,Yes,No,Month-to-month,Credit card,45.94,172.33,1
CUST-03126,Female,0,No,Yes,9,Yes,DSL,No internet,Yes,No,One year,Credit card,28.46,240.36,0
CUST-03127,Female,0,Yes,No,5,No,Fiber optic,No,No internet,No internet,Month-to-month,Electronic check,31.93,164.54,0
CUST-03128,Male,0,Yes,No,56,No,No,No internet,No internet,No,Month-to-month,Credit card,42.46,2165.52,0
CUST-03129,Female,1,No,Yes,50,Yes,Fiber optic,No internet,Yes,No internet,Two year,Mailed check,70.02,3370.35,0
CUST-03130,Female,0,Yes,No,15,Yes,Fiber optic,Yes,No,No internet,Two year,Bank transfer,104.04,1451.18,0
CUST-03131,Female,0,Yes,No,32,Yes,Fiber optic,Yes,No,No internet,Two year,Bank transfer,90.13,2930.41,0
CUST-03132,Female,0,No,Yes,28,Yes,DSL,Yes,No,Yes,Month-to-month,Mailed check,98.9,2858.79,1
CUST-03133,Male,0,Yes,Yes,22,No,Fiber optic,Yes,No,No,Two year,Credit card,55.1,1265.81,0
CUST-03134,Female,1,No,No,17,Yes,No,No,Yes,Yes,Two year,Mailed check,60.47,977.67,0
CUST-03135,Male,1,Yes,No,59,Yes,DSL,Yes,Yes,No,Month-to-month,Credit card,59.37,3215.07,0
CUST-03136,Male,0,Yes,Yes,71,Yes,No,Yes,No,No internet,Month-to-month,Bank transfer,39.19,2548.03,1
CUST-03137,Female,0,No,Yes,57,Yes,DSL,Yes,Yes,Yes,One year,Electronic check,26.12,1466.85,0
CUST-03138,Female,0,Yes,No,26,Yes,Fiber optic,No,No,Yes,One year,Credit card,79.09,2239.7,0
CUST-03139,Male,0,No,No,25,Yes,No,No internet,No,No internet,Two year,Electronic check,118.92,2805.16,0
CUST-03140,Female,0,Yes,Yes,10,Yes,No,Yes,No internet,No internet,Month-to-month,Bank transfer,36.68,348.95,1
CUST-03141,Male,0,Yes,Yes,45,Yes,No,No internet,No,No internet,One year,Electronic check,24.67,1021.54,0
CUST-03142,Male,0,No,No,11,Yes,No,Yes,No internet,Yes,One year,Electronic check,97.95,1100.2,0
CUST-03143,Female,0,Yes,Yes,53,Yes,Fiber optic,No,No,No internet,Month-to-month,Mailed check,45.26,2485.08,0
CUST-03144,Female,0,No,Yes,72,Yes,Fiber optic,No,Yes,Yes,Two year,Electronic check,102.96,7625.03,0
CUST-03145,Female,0,Yes,No,68,Yes,Fiber optic,No,No internet,No,Month-to-month,Bank transfer,90.39,6590.46,1
CUST-03146,Male,0,No,Yes,28,Yes,Fiber optic,No internet,Yes,No internet,Month-to-month,Credit card,114.57,3199.25,0
CUST-03147,Male,0,No,Yes,65,No,Fiber optic,No,No,Yes,Month-to-month,Electronic check,60.89,3668.5,0
CUST-03148,Female,0,No,Yes,49,No,Fiber optic,No internet,No internet,No internet,Month-to-month,Credit card,86.2,4045.9,1
CUST-03149,Female,0,No,Yes,47,Yes,Fiber optic,No,No,No internet,One year,Mailed check,66.49,3226.55,0
CUST-03150,Male,0,Yes,Yes,52,Yes,No,Yes,No,Yes,Two year,Bank transfer,83.06,4416.84,0
CUST-03151,Male,1,No,Yes,54,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Bank transfer,64.96,3529.59,0
CUST-03152,Female,0,Yes,No,60,No,DSL,Yes,No internet,Yes,Month-to-month,Credit card,38.86,2416.92,1
CUST-03153,Male,0,Yes,Yes,57,Yes,Fiber optic,Yes,Yes,No internet,Month-to-month,Bank transfer,70.79,4145.91,0
CUST-03154,Female,0,Yes,Yes,47,Yes,Fiber optic,No internet,Yes,No,One year,Mailed check,72.86,3685.58,0
CUST-03155,Male,0,No,No,31,Yes,Fiber optic,No,No internet,No,Two year,Credit card,101.06,3186.76,0
CUST-03156,Female,0,No,No,46,Yes,No,No internet,Yes,No internet,One year,Bank transfer,93.55,4543.08,1
CUST-03157,Female,1,Yes,No,26,Yes,Fiber optic,No internet,No,No internet,One year,Mailed check,86.38,2133.01,1
